,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,y_val
0,-292.88071186549894,127.74429927152745,-41.70476768103546,-0.1861561535923935,-24.510622184516013,-23.01138284312267,-7.180036487236573,-12.435873867592115,2.5486692711826264,-5.4230093993361885,-17.362869047112877,6.165547927445804,-14.498298861588072,6.203945289478398,-9.175604253822804,0.59242874899758,6.8432658706148715,-8.736105492727791,-1.6653936452379352,10.063570153810106,1
1,-284.29859287746183,98.45250755640744,-17.642269814058263,-0.015564429882233357,-4.258827469839308,-11.88540634782783,-38.663744148685836,-5.851521406626912,-21.20166224692213,-2.8318138519538447,-9.215830417419134,-10.411876358755002,-0.7432854435876611,-4.7468348279056185,-0.5454182835993567,7.1598263093999845,-16.423129448603735,2.2542905886095284,-1.8655305634895714,-5.197370399983352,1
2,-177.56993133073607,136.72992720438248,-50.53232309523697,17.82716832579074,-5.52531312013685,-6.250852939141303,-2.742648760836327,1.1031503599813086,-3.4562972773341136,14.616352045236868,-0.18641002241478924,-0.8505531781601169,0.06884219239117095,-2.2259508075055927,2.202608808322763,-1.8625834453117434,2.897500909160118,6.721115099828561,9.015436500759659,4.974551011593185,1
3,-254.1813933546698,86.65829046001376,-18.689485147826073,-4.415030589926953,-8.44424309821413,-13.942938733396147,-38.448119797389204,-3.89797579880008,-25.55652703887757,1.3359503635715682,-9.193683329762043,-12.395011901025063,-0.1063882963264782,-10.234944007206627,-3.1027842730034325,11.695579374087945,-21.96748709996972,3.436593193102386,-1.6314653864522513,-6.972611103010805,1
4,-183.78810319348193,131.54942789556438,-50.52478886552759,16.51924632649624,-11.456041910059204,-4.32597675720467,-2.169703215337628,-1.164219089200483,-2.7985165384918105,16.411922667086355,-1.1561749385820852,-3.406995513902898,1.1118622557738342,-2.081347530237381,0.4097286820008948,-1.5566918076177823,2.0231259815653777,6.062856332422683,11.315941610610162,7.719334883556403,1
5,-292.34206752954253,121.43681004172878,-41.44455065751223,-1.295286850404029,-22.82545227229872,-19.642708824884043,-7.950405904600806,-14.651056017553659,1.2123673609039824,-4.356048177754731,-17.027345604421832,6.71414844944335,-13.711274198069015,5.270127470354224,-7.818041560312174,1.0322602204863132,5.334613576704411,-5.5501986902334,-2.8292748095242786,11.022024349462322,1
6,-181.99104338833723,136.5568120035886,-48.14683292257855,23.410514310842316,1.054694234358298,-12.866107819865109,-10.487015717496742,4.596575591054433,-3.5813812785397166,8.321314757003748,-3.718869915880752,-0.2844723232924708,1.2016030737677137,1.387505281014677,5.019080665385401,4.554138475121448,9.44145801096119,3.0560143225211434,2.7449365256879203,-0.4552409315661574,1
7,-450.79745892780585,119.62787693302806,-20.51994806237337,-0.39336447345047465,8.698905744203707,2.3854383117542035,-28.126278098036604,-0.09789869407328164,-5.483365962418114,-9.35259582138643,-8.469936515499906,10.004744054340735,16.11611363364429,8.022960859100992,1.7608707830673311,-0.08363157329035968,-3.6369645948090206,16.971470408323334,1.987300917869661,5.391966345833569,1
8,-284.39869671045074,121.77273181496021,-38.62400609933001,-1.0380319358533012,-24.278421028318235,-23.78413292938042,-9.702761387585117,-10.037858842269463,-0.5276446285262566,-3.4094661675457014,-14.736801935757738,6.693470218913751,-12.52820599640809,5.997206306021557,-9.40097268664454,2.6466424781540785,7.1546482093338115,-6.511753883524206,-1.105982278857161,10.928388015658308,1
9,-272.7823071317407,113.43338103338661,-36.812416409168264,-3.7313910582832324,-23.720512595269888,-21.02116385766596,-11.103350145252127,-9.648576233985807,-3.0110693049008725,-3.4109795970997943,-15.315002528068266,5.328199854029786,-11.79580414943374,6.324620910848119,-6.595125209401727,3.4701939798753143,6.2836818319252306,-4.145404082783513,-2.0558234468194723,10.962624098632727,1
10,-236.17915740141999,139.08164777129772,-31.792539173341627,23.770768902272447,9.227365598505413,-2.291006018146585,-2.7571379556014963,4.129543544703009,-2.3204802770958675,6.1376617384808405,-0.9302310274949865,2.6561871371386596,1.2913263395500574,-0.17272108102569708,5.755927434114876,2.898220573144185,2.7567776832111095,3.4935750233735816,4.502949022769237,0.3187536705644895,1
11,-262.5892643470882,95.53467379634964,-15.226402544667339,-4.613295250148411,-10.856290046062217,-13.46968764238544,-40.256224633595295,-7.952244987209607,-22.285034467111522,0.727878780268571,-8.283701453859639,-11.322587927959098,-0.23281559717175393,-8.134830520906407,-2.2533276883637297,10.135130498451598,-20.825784411362083,1.4137918865365833,-1.3376789739465011,-8.008353210455123,1
12,-247.0365925439076,135.09637688007135,-35.91183088697982,19.150291581158474,1.1512526585903868,-6.527461355188178,-3.5812037232299567,5.090212195104844,1.5798453279846423,11.760314355209527,-1.1729739465826265,1.2943488244959747,2.685540511249115,-1.1362117299874777,1.8142411074353,1.1988670319462604,4.442456578195785,6.70068269696475,8.693317955329611,4.531069616541899,1
13,-273.3468221068013,84.26653470228146,-3.064026615867858,3.721645775917145,-6.709759337049058,-10.043879206254848,-38.325255129497855,-5.918206437833999,-19.986735148338063,-2.928596651625615,-9.076307643781599,-11.486789882090807,-1.5485252927117996,-6.829913933088515,-4.573675768386469,7.693168368723947,-24.273602605880967,3.8854425883283925,2.548718076049359,1.0944011086171304,1
14,-252.3930393608731,74.78122405896984,-17.789688014803055,-1.535838891651147,-6.178001732441478,-19.493365479281444,-45.33161085438064,-6.776865632039705,-22.311489497787168,3.084404344552257,-9.117268152754097,-14.922809310787972,-2.99248868172798,0.27831966654273566,-2.7730417048887297,4.128077166936369,-19.702435337030114,1.9202074061289154,0.7655021521340675,0.26895905336820675,1
15,-268.91065790040574,95.79647567120868,-19.150482667304413,-2.448394452386043,-8.089704921774727,-13.155835666396761,-45.51545862701286,-8.509464670687729,-23.17184536509654,-2.894629921720885,-11.606084580368856,-12.90186743687942,-4.7260417142081375,-7.813076190918615,-1.6286671842713683,8.49099523779985,-23.886632501986742,-0.3118065481446107,-3.183089604272562,-6.163594028206063,1
16,-183.12954682456942,153.74732021493801,-32.32289435308873,41.95135305033688,7.980002157510937,7.336348405158198,-5.338231761609726,12.676170931782387,-3.1716069274197216,8.550748126398643,-0.7972584214190949,9.5451266384982,1.253250501228633,2.516138420763163,11.553275524419247,4.693406352274206,5.0507553488936665,2.5861828376485114,3.5878792335685614,-7.486922984613415,1
17,-255.86261056008354,103.71207944970382,-39.78329994771687,-5.619440889101326,-27.373327557793342,-24.218571706960446,-12.595529197839207,-9.967108295815233,-3.7556951744683755,-1.2878560056555266,-18.591663049355194,5.001842812499487,-13.105182160487853,8.501730738431158,-5.883962068510683,4.278940262512272,6.9094319745390775,-4.3695285713282805,-2.326542580425278,12.241341506064677,1
18,-217.0241712533369,112.37674458919805,-47.966615290577344,16.793827638893053,-2.944932256242023,-5.224312649471649,-2.9904817609253076,4.735404080543739,1.9348898330422901,11.357994844278313,-6.6713891691222615,-2.17261737723148,3.6202149022615093,2.849476718971628,9.434115884127994,10.912806879357943,12.970425366480839,6.61275378003659,6.452325035746724,3.511075715691887,1
19,-268.5364542745584,99.25189404554042,-11.050572751187964,-3.264886002860756,-5.384997558511863,-11.02494758782741,-36.68263636303391,-5.074671459560147,-19.04251451683072,5.389341639349058,-3.1484109268238303,-10.846060636554247,-3.106634397019312,-0.9385562395567403,-5.347755496502614,9.012135339609634,-22.05772685671323,4.303925770787585,0.7819322871603648,-1.7587348452132,1
20,-230.33205919302569,126.78557054968874,-41.640602957581,16.965925764347137,6.9612178866927685,-6.8918567884842865,-7.580545966551571,2.058299759355406,0.06252566795206438,8.741427910673112,-3.4419610596531607,0.551341333605608,1.3884912203407656,0.4786169649723874,6.875045355849514,6.0672195318928095,8.242091344538572,4.982428532700741,2.7525217805072146,-1.8846364998794432,1
21,-262.7806754333685,101.39321941686303,-12.905568702544313,-4.372752930683548,-7.275360344248844,-11.915832986565013,-39.58298127717647,-7.402286074646163,-19.321058934364157,-1.606573618902326,-6.067382317301659,-11.388259322742929,-4.253115443455131,-3.2216692326457785,-3.384433756782832,8.461264517285137,-21.15515563325616,0.010190774897119208,-0.05743206026545804,-2.3150854955482134,1
22,-300.3392946816081,87.68917658306866,-2.9122278789294764,19.977341661270096,-2.1027011772150597,-13.59639949325599,-37.227467206978574,-6.470389547841422,-12.75086653158184,-8.390291761768399,-19.877676822879458,-10.54181619682825,8.173342335202237,-13.798260402932025,-4.2368305054473065,18.432407138586598,-28.772115729922202,7.824336206188696,1.2004331419296308,0.8700684930079677,1
23,-264.5074664313727,127.416339047553,-42.74159732064226,-0.8411966369201893,-13.246563931321582,-6.679359306947504,-30.110553537382984,-8.144957067776506,-21.301541700382536,5.871859280605896,0.4086309414668349,-11.84492032756977,1.1482407642072845,4.968369589322722,-5.191262755750595,2.560196857340057,-3.5456552291317807,-4.370886190307122,-2.1095669085257933,0.4410068934376787,1
24,-308.3143539428711,130.9335405154863,-34.1746675052879,6.6746277670511525,-14.474932619454137,-26.143881731081304,-6.58550905700969,-9.004753431362957,-1.1418029697087158,-9.685174523757615,-11.751584710397587,9.360508818998241,-10.838165678499099,8.237172159767095,-7.655028800419517,0.3069638896606655,6.803753743092342,-10.3164348245855,-3.010934243873973,10.086094104422504,1
25,-273.1561068248454,107.90947758930017,-32.76128177700028,3.475906210383487,-17.634685158043315,-21.929908636922807,-6.594967324090631,-6.888333447594714,2.0260740739319347,-3.256426429790488,-17.744168460357578,9.419568830899225,-9.893923424611058,10.046844134758869,-3.420162047781396,7.080122605191065,10.204465462673374,-5.790082789161718,-4.998164188601192,8.811505206252214,1
26,-234.88829813505473,133.16049377984675,-41.06579570481467,-2.0929853807523524,-13.688161748458542,-10.784466582485951,-25.34033697279568,-10.035529465948004,-21.338033540595333,7.767005463531558,-0.14120808950749345,-10.015643989673062,-1.2341574267267996,2.6364823668422437,-4.705563097136908,0.9549314050672824,-2.9317437326622082,-0.5477367770618791,-2.5513438995143303,-1.5531275887849623,1
27,-134.60550798330647,101.48837094107957,-46.589765580604215,17.47158612145062,-7.2408925453906265,-28.742360240156536,-18.58134554559149,-24.407455082700647,-17.60487968833337,0.844449041373855,-22.890075470716727,-6.4845694276911585,-25.174650571814276,-9.218178284171698,-9.190633615625696,-13.530623472524574,-4.676840074913119,3.6476422801809574,-9.171249287706761,4.0410750122191,1
28,-240.2119876105719,141.03166010357648,-43.84585709468499,2.432598765766473,-11.012463628398052,-13.364722489157328,-25.474190611622927,-11.29037483760816,-21.43656700930267,7.552041660971224,-2.2924100364711215,-9.067103530023674,-1.9263043291982114,1.1640365266907187,-5.133760362926974,0.22755373982660726,-4.739113567990969,-0.13192482763791785,-3.6418627693372616,-0.9193913481564437,1
29,-242.20410234197374,144.93361511466674,-43.171944650334105,2.1216154370353135,-13.145574415448603,-12.257614432917705,-24.649261151281856,-12.435263299697509,-20.380341975992955,9.91179115747335,-1.7859101931769228,-7.968054144124244,-1.9939813785970026,2.2000678309092394,-4.6842223316973115,0.47650169853939917,-4.789873633130047,0.9720100494153544,-3.889465593095673,-1.9754059935398054,1
30,-122.09039676760595,106.9012931163381,-53.31165750267148,12.701827134867955,-14.839782574912173,-31.933398917017985,-18.04105415168741,-26.188078044278914,-13.38965237392271,3.8644907709464453,-24.857688545466758,-8.07712919882267,-26.093940030063692,-6.542546060402666,-7.066204564614218,-13.735841267052722,-5.750833023184049,-0.19708240127775364,-9.180625438448358,4.108177826977356,1
31,-124.31814883260122,109.67201649460948,-62.65666265539261,18.46449006636738,-17.938407704280184,-31.79783381703648,-12.23433701659465,-33.70498044323608,-18.7489679058009,1.1006050561619505,-23.835709071693685,-2.113188471668148,-19.60515326275339,-4.007451033697592,-2.558349786956767,-18.747871135771735,-7.742331837599023,-1.0959038712210964,-13.33958494870519,-0.7060979845972482,1
32,-141.66551117108446,116.92785606207399,-34.6416578551026,38.12830677863435,1.1049090337693415,-17.31875288250987,-15.905612439038073,-33.686493617535746,-14.748186479626336,-16.416344355014505,-14.971772328330063,-1.4940607841522469,-16.24052205366274,-5.883738849686323,2.6697012968418954,-8.97204555946775,-14.120291838563483,1.7622170261520507,-5.042867174472838,-2.1802033249179398,1
33,-251.05435496587134,138.85353501736196,-43.47612887381031,-1.333170053886463,-9.55677785069304,-6.066472692438185,-22.275466372861583,-14.13534039633216,-16.384400208472005,7.9552694219438465,-1.2898212514223744,-8.702444687685547,-1.7613680083016308,5.316974084530222,-4.272326716236286,3.858220814361061,-1.1812313245868904,-2.003709659349439,-1.8586213462077796,-0.4139577450905422,1
34,-247.13448021360227,139.45017032209932,-42.944337544980066,-2.6651955073924256,-15.353262743702153,-10.880060808485137,-23.66425036835043,-11.265595849355446,-17.836005729781725,10.796357548089219,0.2507826368967446,-9.949130096475683,-0.6806880401349381,1.8102423588142675,-5.128265180720172,1.9610096109287103,-2.777614700397471,-0.06472484699389883,-2.7458870526426256,-2.814506889796663,1
35,-110.20095025553401,102.9977567531226,-59.44189662178849,36.39622885154609,-9.437894738784529,-32.94475050673603,-12.146327055679775,-31.374382139173505,-18.80104781021659,-6.528296256440776,-24.823094941364744,3.159233038908179,-16.808585541717235,-3.4268409241123305,-0.2391030532890899,-16.70017513073117,-12.53270243149153,-4.12359453335842,-10.938173670684444,1.0855281560306065,1
36,-123.82133740656526,111.73601659040732,-58.67094366084295,19.254112701983964,-14.5054591101993,-32.60444263858257,-14.717605777447568,-31.624884912551277,-19.724234344371503,-0.7967540628609278,-21.610921961769254,-1.2753353007080197,-18.164201188423718,-2.9518157181199034,-4.974890504579363,-19.867236072160132,-10.381765963941513,0.0038020818032197643,-12.113733925581716,1.5427148827053665,1
37,-124.24222956484952,108.54812395959586,-49.476111650904514,29.564647201696264,-4.406044016608038,-30.78221031874879,-22.396832780823274,-29.852364949271706,-19.18863739647904,-7.210480838875866,-19.905541864069757,2.0981917174236484,-18.82730063427545,-3.5041896025930894,-2.103606854958411,-14.504368474047741,-11.349848721596704,0.7540025361907169,-10.767894064463457,0.11334121722434366,1
